accommodates,bathrooms,bedrooms,beds,price
2,2.0,1.0,1.0,200.0
4,1.0,1.0,1.0,99.0
1,1.0,1.0,1.0,1450.0
2,1.0,1.0,1.0,120.0
2,1.0,1.0,1.0,190.0
1,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,108.0
2,1.0,1.0,1.0,97.0
8,1.0,4.0,5.0,567.0
4,1.0,1.0,2.0,149.0
3,1.0,1.0,2.0,109.0
7,1.0,2.0,5.0,309.0
3,1.0,1.0,2.0,223.0
1,2.0,1.0,1.0,125.0
2,1.0,1.0,1.0,180.0
1,1.0,1.0,1.0,0.0
6,2.0,2.0,4.0,400.0
4,1.0,1.0,2.0,135.0
2,1.0,1.0,2.0,150.0
3,1.0,1.0,1.0,199.0
8,2.0,3.0,4.0,480.0
2,1.0,1.0,1.0,220.0
4,1.0,1.0,2.0,150.0
2,1.0,1.0,1.0,125.0
3,1.0,1.0,1.0,269.0
2,1.0,1.0,1.0,150.0
6,1.0,3.0,4.0,179.0
4,1.0,2.0,2.0,200.0
2,1.0,1.0,1.0,148.0
6,1.0,2.0,3.0,350.0
2,1.0,1.0,1.0,39.0
1,1.0,1.0,1.0,75.0
4,1.0,1.0,2.0,29.0
3,1.0,1.0,1.0,415.0
1,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,115.0
1,1.0,1.0,1.0,99.0
3,1.0,1.0,2.0,80.0
4,1.0,1.0,2.0,350.0
3,1.0,2.0,2.0,155.0
2,1.0,1.0,1.0,165.0
9,2.0,3.0,4.0,625.0
4,1.0,1.0,2.0,175.0
3,1.0,1.0,1.0,140.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,2.0,275.0
1,1.0,1.0,1.0,49.0
5,1.0,2.0,3.0,200.0
2,1.0,3.0,1.0,95.0
2,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,850.0
2,1.0,1.0,1.0,125.0
4,2.0,2.0,2.0,350.0
2,1.0,1.0,1.0,60.0
4,1.0,1.0,2.0,299.0
1,1.0,1.0,1.0,59.0
4,1.0,1.0,2.0,198.0
4,1.0,1.0,1.0,240.0
4,1.0,1.0,2.0,150.0
4,1.0,1.0,2.0,175.0
1,1.0,1.0,1.0,45.0
8,1.0,2.0,3.0,449.0
3,1.0,1.0,1.0,200.0
2,1.0,1.0,1.0,80.0
4,1.0,2.0,2.0,120.0
2,1.0,1.0,1.0,160.0
2,1.0,3.0,1.0,90.0
2,1.0,1.0,1.0,100.0
1,1.0,1.0,1.0,157.0
2,2.0,3.0,3.0,288.0
8,1.0,3.0,3.0,250.0
5,1.0,1.0,3.0,389.0
4,1.0,2.0,2.0,309.0
2,1.0,1.0,1.0,99.0
2,2.0,1.0,1.0,220.0
2,1.0,1.0,1.0,125.0
5,1.0,2.0,2.0,300.0
2,1.0,1.0,1.0,350.0
8,2.0,3.0,5.0,387.0
3,1.5,1.0,1.0,200.0
2,1.0,1.0,1.0,99.0
2,1.0,1.0,1.0,79.0
1,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,99.0
3,1.0,1.0,2.0,150.0
4,1.0,2.0,2.0,350.0
2,1.0,1.0,1.0,89.0
2,1.0,1.0,1.0,130.0
2,1.0,1.0,1.0,125.0
1,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,79.0
2,0.5,1.0,1.0,87.0
2,1.0,1.0,2.0,122.0
2,1.0,1.0,1.0,125.0
5,1.0,2.0,2.0,250.0
2,1.0,1.0,1.0,190.0
2,1.0,1.0,1.0,190.0
5,1.0,1.0,3.0,235.0
2,1.0,1.0,1.0,113.0
2,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,129.0
3,1.0,1.0,2.0,200.0
2,1.0,1.0,1.0,112.0
4,1.0,1.0,2.0,225.0
3,1.0,1.0,1.0,139.0
6,1.0,2.0,2.0,399.0
1,0.5,1.0,1.0,79.0
3,1.0,1.0,1.0,150.0
4,1.0,1.0,2.0,160.0
6,1.0,1.0,3.0,300.0
6,2.0,4.0,6.0,800.0
5,1.0,2.0,2.0,300.0
4,1.0,1.0,2.0,110.0
2,2.0,2.0,1.0,179.0
8,2.5,2.0,5.0,1050.0
1,1.0,1.0,1.0,99.0
2,1.0,1.0,1.0,80.0
9,1.0,2.0,4.0,300.0
2,1.0,1.0,1.0,400.0
2,1.0,1.0,1.0,40.0
2,1.5,1.0,1.0,50.0
2,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,42.0
2,1.0,1.0,1.0,42.0
2,1.5,1.0,1.0,49.0
10,1.0,2.0,7.0,90.0
1,1.0,1.0,1.0,37.0
5,1.0,1.0,3.0,75.0
2,1.0,1.0,1.0,60.0
1,1.0,1.0,1.0,75.0
12,1.0,2.0,6.0,55.0
2,1.5,1.0,1.0,65.0
2,1.0,1.0,1.0,76.0
2,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,39.0
1,1.0,1.0,1.0,46.0
3,1.0,1.0,1.0,49.0
4,1.0,2.0,3.0,75.0
2,1.0,1.0,1.0,53.0
2,1.0,1.0,1.0,42.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,49.0
2,1.0,1.0,1.0,55.0
3,1.0,1.0,2.0,75.0
1,1.0,1.0,1.0,57.0
3,1.0,1.0,1.0,60.0
2,1.0,2.0,1.0,72.0
3,1.0,2.0,2.0,95.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,26.0
2,1.0,1.0,1.0,120.0
2,1.0,1.0,1.0,65.0
8,2.0,3.0,4.0,450.0
2,1.0,1.0,1.0,85.0
8,2.0,4.0,6.0,381.0
1,1.0,1.0,1.0,20.0
1,1.0,1.0,1.0,24.0
2,1.0,1.0,1.0,60.0
6,1.0,2.0,3.0,100.0
2,1.0,1.0,1.0,50.0
8,2.0,3.0,3.0,120.0
3,1.0,1.0,1.0,100.0
2,2.0,1.0,2.0,45.0
2,2.0,1.0,1.0,55.0
4,1.0,1.0,1.0,200.0
1,1.0,1.0,1.0,45.0
4,1.0,1.0,2.0,125.0
2,2.0,1.0,1.0,55.0
8,1.0,1.0,4.0,154.0
6,1.0,1.0,4.0,130.0
4,2.0,2.0,3.0,100.0
8,2.0,3.0,3.0,187.0
2,1.0,1.0,1.0,85.0
2,1.0,1.0,1.0,40.0
2,1.0,1.0,1.0,35.0
2,2.0,1.0,1.0,45.0
2,2.0,1.0,1.0,59.0
4,1.0,1.0,2.0,37.0
1,1.0,1.0,1.0,42.0
3,1.0,1.0,1.0,40.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,65.0
4,1.0,1.0,1.0,45.0
1,1.0,1.0,1.0,40.0
3,1.0,1.0,2.0,60.0
1,1.0,1.0,1.0,40.0
1,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,80.0
7,1.0,1.0,4.0,99.0
2,1.0,1.0,1.0,78.0
2,1.0,1.0,1.0,76.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,57.0
1,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,50.0
1,1.0,1.0,1.0,59.0
2,1.0,1.0,1.0,100.0
3,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,90.0
1,1.0,1.0,1.0,150.0
1,1.0,1.0,1.0,62.0
1,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,65.0
3,1.0,1.0,2.0,50.0
2,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,53.0
1,1.0,1.0,1.0,46.0
2,1.0,1.0,1.0,60.0
3,2.0,1.0,1.0,125.0
3,1.0,1.0,2.0,50.0
4,1.0,2.0,3.0,125.0
4,1.0,1.0,2.0,180.0
2,1.0,1.0,1.0,68.0
4,1.0,2.0,2.0,125.0
4,1.0,2.0,3.0,80.0
2,1.0,1.0,1.0,110.0
5,1.0,2.0,4.0,100.0
2,1.0,1.0,1.0,129.0
4,1.0,2.0,4.0,100.0
2,1.0,1.0,1.0,10.0
2,1.0,1.0,1.0,80.0
3,1.0,1.0,1.0,77.0
5,1.0,2.0,2.0,137.0
2,1.0,1.0,1.0,100.0
4,2.0,1.0,4.0,82.0
5,1.0,2.0,3.0,72.0
4,1.0,1.0,1.0,79.0
4,1.0,2.0,2.0,75.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,125.0
3,1.0,1.0,2.0,120.0
5,1.5,2.0,4.0,175.0
2,1.0,1.0,1.0,85.0
2,1.0,1.0,1.0,25.0
1,1.0,1.0,1.0,200.0
2,1.0,1.0,1.0,38.0
1,1.0,1.0,1.0,40.0
3,1.0,1.0,2.0,199.0
3,1.0,1.0,1.0,89.0
2,1.0,1.0,1.0,40.0
2,1.0,1.0,1.0,109.0
2,1.0,1.0,1.0,75.0
3,1.0,1.0,2.0,100.0
1,1.0,1.0,1.0,29.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,35.0
2,1.0,1.0,1.0,90.0
3,1.0,1.0,2.0,79.0
2,1.0,1.0,1.0,22.0
4,1.0,2.0,4.0,130.0
8,2.0,4.0,5.0,485.0
5,1.0,1.0,3.0,59.0
2,1.0,1.0,1.0,40.0
6,1.0,2.0,3.0,75.0
2,1.0,1.0,1.0,70.0
1,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,99.0
1,1.0,1.0,1.0,25.0
5,1.0,1.0,3.0,59.0
1,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,90.0
1,1.0,1.0,1.0,60.0
3,1.0,1.0,2.0,87.0
2,2.0,1.0,1.0,80.0
2,1.0,1.0,1.0,100.0
3,1.0,1.0,2.0,55.0
2,1.0,1.0,1.0,100.0
1,1.0,1.0,1.0,75.0
1,1.0,1.0,1.0,227.0
6,1.0,1.0,1.0,99.0
2,1.0,1.0,1.0,125.0
3,1.0,1.0,1.0,220.0
3,1.0,1.0,2.0,89.0
2,1.0,1.0,1.0,100.0
4,1.0,1.0,2.0,120.0
5,1.0,2.0,3.0,150.0
2,1.0,1.0,1.0,52.0
2,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,65.0
1,1.0,1.0,1.0,70.0
4,1.0,1.0,1.0,175.0
2,1.0,1.0,2.0,76.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,65.0
4,1.0,1.0,1.0,85.0
2,1.0,1.0,1.0,40.0
2,1.0,1.0,1.0,97.0
1,1.0,1.0,1.0,85.0
6,1.0,1.0,3.0,200.0
6,1.0,1.0,3.0,175.0
4,1.0,1.0,2.0,100.0
2,1.0,1.0,1.0,100.0
3,1.0,1.0,2.0,45.0
2,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,39.0
4,1.0,1.0,2.0,100.0
3,1.0,1.0,1.0,100.0
3,1.0,1.0,2.0,175.0
7,1.0,2.0,4.0,176.0
4,1.0,2.0,2.0,179.0
3,1.0,1.0,1.0,63.0
1,1.0,1.0,1.0,45.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,52.0
2,1.0,1.0,1.0,165.0
2,1.0,1.0,2.0,29.0
2,1.0,1.0,1.0,51.0
3,1.0,1.0,1.0,79.0
1,1.0,1.0,1.0,52.0
2,1.0,1.0,1.0,60.0
4,1.0,1.0,2.0,95.0
1,1.0,1.0,1.0,80.0
4,1.0,1.0,2.0,142.0
3,1.0,1.0,2.0,60.0
4,1.0,1.0,2.0,120.0
4,1.0,1.0,2.0,128.0
3,1.0,1.0,2.0,78.0
3,1.0,2.0,1.0,100.0
5,1.0,1.0,2.0,110.0
2,1.0,1.0,1.0,40.0
4,1.0,1.0,2.0,65.0
2,1.0,1.0,1.0,100.0
7,1.0,2.0,3.0,225.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,45.0
1,1.0,1.0,1.0,45.0
2,1.0,1.0,1.0,79.0
2,1.0,1.0,1.0,50.0
1,1.0,1.0,1.0,35.0
4,1.0,1.0,2.0,105.0
4,1.0,1.0,2.0,60.0
2,1.0,1.0,1.0,99.0
2,1.0,2.0,1.0,89.0
2,1.0,1.0,1.0,62.0
4,1.0,2.0,2.0,250.0
2,1.0,1.0,1.0,49.0
6,2.0,3.0,4.0,385.0
1,1.0,1.0,2.0,40.0
1,1.0,1.0,1.0,100.0
1,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,40.0
3,1.0,1.0,2.0,85.0
2,1.0,1.0,1.0,75.0
6,1.0,2.0,5.0,145.0
2,1.0,1.0,1.0,40.0
1,1.0,1.0,1.0,50.0
4,1.0,1.0,2.0,115.0
1,1.0,1.0,1.0,80.0
3,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,57.0
2,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,32.0
2,1.0,1.0,1.0,46.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,65.0
1,1.0,1.0,1.0,60.0
4,1.0,2.0,2.0,100.0
3,1.0,1.0,1.0,99.0
2,1.0,1.0,1.0,57.0
5,1.0,2.0,2.0,179.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,67.0
4,1.0,1.0,2.0,100.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,58.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,80.0
3,1.0,1.0,2.0,115.0
2,1.0,1.0,1.0,50.0
4,1.0,1.0,2.0,55.0
2,1.0,1.0,1.0,55.0
1,1.0,1.0,1.0,200.0
1,1.0,1.0,1.0,50.0
2,1.0,1.0,2.0,88.0
4,1.0,2.0,1.0,139.0
2,1.0,1.0,1.0,65.0
1,1.0,1.0,1.0,60.0
1,1.0,1.0,1.0,45.0
2,1.0,1.0,1.0,75.0
1,1.0,1.0,1.0,75.0
1,1.0,1.0,1.0,48.0
2,1.0,1.0,1.0,66.0
1,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,95.0
2,1.0,1.0,1.0,91.0
2,1.0,1.0,1.0,79.0
4,1.0,1.0,2.0,100.0
1,1.0,1.0,1.0,30.0
2,1.0,1.0,1.0,46.0
5,1.0,2.0,3.0,170.0
1,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,122.0
2,1.0,1.0,1.0,47.0
2,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,60.0
4,1.0,1.0,2.0,96.0
5,1.0,1.0,4.0,59.0
3,1.0,1.0,1.0,56.0
2,1.0,1.0,1.0,48.0
2,1.0,1.0,1.0,44.0
2,1.0,1.0,1.0,100.0
4,1.0,1.0,2.0,100.0
2,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,80.0
5,2.0,1.0,3.0,200.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,75.0
1,1.0,1.0,1.0,43.0
2,1.0,1.0,1.0,135.0
4,1.0,1.0,3.0,80.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,150.0
6,1.0,2.0,3.0,275.0
1,1.0,1.0,1.0,46.0
1,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,68.0
2,1.0,1.0,1.0,74.0
4,1.0,1.0,1.0,89.0
4,1.0,1.0,2.0,92.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,115.0
2,1.0,1.0,1.0,75.0
3,1.0,1.0,2.0,60.0
1,1.0,1.0,1.0,40.0
1,1.0,1.0,1.0,150.0
1,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,75.0
3,1.0,1.0,2.0,100.0
1,1.0,1.0,1.0,74.0
3,1.0,1.0,2.0,50.0
2,1.0,1.0,1.0,38.0
4,1.0,1.0,2.0,65.0
2,1.0,1.0,2.0,89.0
2,1.0,1.0,1.0,40.0
16,2.0,5.0,8.0,490.0
1,1.0,1.0,1.0,23.0
1,1.5,1.0,1.0,23.0
2,1.0,1.0,1.0,73.0
2,1.0,1.0,2.0,45.0
2,1.0,1.0,1.0,59.0
4,1.0,2.0,3.0,210.0
2,1.0,1.0,1.0,100.0
4,1.0,2.0,2.0,150.0
3,1.0,1.0,1.0,109.0
2,1.0,1.0,1.0,75.0
4,1.0,1.0,3.0,125.0
4,1.0,1.0,3.0,104.0
2,1.0,1.0,1.0,35.0
3,1.0,1.0,1.0,26.0
2,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,80.0
3,1.0,2.0,2.0,150.0
2,1.0,1.0,1.0,60.0
4,1.0,2.0,2.0,179.0
1,1.0,1.0,1.0,80.0
3,1.0,1.0,3.0,90.0
1,1.0,1.0,1.0,48.0
1,1.0,1.0,1.0,50.0
5,1.0,2.0,2.0,100.0
3,1.0,1.0,2.0,90.0
2,1.0,1.0,2.0,65.0
1,1.0,1.0,1.0,45.0
2,1.0,1.0,2.0,100.0
1,1.0,1.0,1.0,47.0
1,1.0,1.0,1.0,50.0
1,2.5,1.0,1.0,19.0
2,1.0,1.0,1.0,45.0
3,1.0,1.0,2.0,31.0
2,1.0,2.0,2.0,150.0
1,1.0,1.0,1.0,75.0
1,1.0,1.0,1.0,50.0
1,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,45.0
1,1.0,1.0,1.0,50.0
7,2.5,3.0,4.0,195.0
1,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,50.0
1,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,48.0
2,1.0,1.0,2.0,50.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,44.0
6,1.0,2.0,3.0,69.0
1,1.0,1.0,1.0,46.0
2,1.0,1.0,1.0,67.0
1,1.5,1.0,1.0,20.0
1,1.0,1.0,1.0,45.0
2,1.0,1.0,1.0,56.0
2,1.0,1.0,2.0,67.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,2.0,80.0
5,1.0,2.0,3.0,144.0
2,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,44.0
1,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,42.0
2,1.0,1.0,2.0,125.0
2,1.0,1.0,2.0,59.0
4,1.0,2.0,2.0,144.0
2,1.0,1.0,1.0,40.0
3,2.0,1.0,2.0,75.0
1,1.0,1.0,1.0,55.0
1,1.5,1.0,1.0,26.0
3,1.0,1.0,1.0,0.0
2,2.0,1.0,1.0,55.0
2,2.0,1.0,1.0,48.0
4,1.0,1.0,1.0,105.0
1,1.0,1.0,1.0,35.0
5,2.0,1.0,3.0,69.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,58.0
1,1.0,1.0,1.0,35.0
2,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,79.0
3,1.0,1.0,2.0,60.0
4,1.0,2.0,3.0,130.0
1,1.0,1.0,1.0,29.0
2,1.0,1.0,1.0,47.0
2,1.0,1.0,2.0,60.0
9,2.0,3.0,5.0,149.0
2,1.0,1.0,1.0,91.0
8,1.0,1.0,4.0,145.0
2,1.0,1.0,1.0,95.0
3,1.0,1.0,2.0,55.0
2,2.0,1.0,1.0,50.0
2,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,23.0
2,1.0,1.0,2.0,99.0
2,1.0,1.0,1.0,55.0
3,1.0,1.0,2.0,200.0
1,1.0,1.0,1.0,46.0
1,1.0,1.0,1.0,40.0
4,1.0,1.0,1.0,60.0
4,1.0,1.0,4.0,70.0
3,1.0,1.0,2.0,60.0
1,1.0,1.0,1.0,33.0
2,1.0,1.0,1.0,150.0
3,1.0,1.0,2.0,120.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,2.0,75.0
1,1.0,1.0,1.0,38.0
6,2.0,3.0,4.0,478.0
1,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,50.0
1,1.0,1.0,1.0,46.0
4,1.0,1.0,2.0,130.0
1,1.0,1.0,1.0,49.0
1,1.0,1.0,1.0,40.0
1,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,48.0
4,1.0,1.0,2.0,100.0
5,1.0,1.0,4.0,109.0
6,1.0,2.0,4.0,200.0
6,2.0,4.0,4.0,189.0
5,1.5,2.0,3.0,130.0
2,1.0,1.0,1.0,73.0
4,2.0,1.0,4.0,19.0
4,1.0,1.0,2.0,100.0
3,1.0,1.0,2.0,85.0
2,1.0,1.0,2.0,130.0
2,1.0,1.0,1.0,139.0
5,1.0,2.0,4.0,250.0
6,1.0,1.0,3.0,150.0
1,1.0,1.0,1.0,45.0
3,2.0,1.0,2.0,75.0
2,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,69.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,41.0
4,1.5,1.0,1.0,46.0
1,1.0,1.0,1.0,65.0
3,3.0,2.0,2.0,250.0
2,1.0,1.0,1.0,52.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,77.0
1,1.0,1.0,1.0,159.0
2,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,89.0
1,1.0,1.0,1.0,38.0
4,1.5,1.0,3.0,90.0
4,1.0,1.0,2.0,70.0
2,1.0,1.0,2.0,125.0
2,1.0,1.0,1.0,133.0
8,1.0,3.0,4.0,180.0
6,1.0,3.0,4.0,180.0
2,1.0,1.0,1.0,100.0
3,0.5,3.0,1.0,61.0
2,1.0,1.0,1.0,63.0
4,1.0,1.0,2.0,65.0
6,1.0,2.0,3.0,186.0
2,1.0,1.0,1.0,100.0
6,2.0,4.0,4.0,150.0
3,1.0,1.0,2.0,85.0
4,1.0,2.0,2.0,129.0
2,1.0,1.0,1.0,54.0
4,1.0,1.0,2.0,63.0
2,1.0,1.0,1.0,60.0
2,1.0,2.0,2.0,90.0
8,1.0,3.0,6.0,127.0
2,1.0,1.0,1.0,40.0
2,1.0,2.0,1.0,50.0
6,1.0,2.0,3.0,150.0
2,1.0,1.0,1.0,55.0
1,1.0,1.0,1.0,50.0
6,2.0,1.0,4.0,80.0
2,1.0,1.0,1.0,40.0
2,1.0,1.0,2.0,55.0
4,1.5,1.0,2.0,61.0
4,1.0,1.0,3.0,108.0
2,1.0,1.0,1.0,49.0
2,1.0,1.0,1.0,40.0
2,1.0,1.0,1.0,75.0
3,1.0,2.0,2.0,80.0
2,1.0,1.0,1.0,40.0
9,1.5,2.0,6.0,138.0
4,1.0,2.0,2.0,100.0
2,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,99.0
4,1.5,1.0,2.0,39.0
4,1.5,1.0,2.0,56.0
1,1.0,1.0,1.0,50.0
6,1.0,2.0,1.0,95.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,45.0
2,1.0,1.0,1.0,79.0
4,1.0,1.0,2.0,78.0
6,1.0,3.0,3.0,148.0
2,1.0,1.0,2.0,47.0
2,1.0,1.0,1.0,58.0
2,1.0,1.0,1.0,58.0
2,1.0,1.0,1.0,55.0
1,1.0,1.0,1.0,40.0
5,1.0,2.0,3.0,130.0
6,1.0,2.0,3.0,75.0
1,1.0,1.0,1.0,50.0
8,2.0,2.0,5.0,177.0
6,1.0,2.0,3.0,185.0
2,1.0,1.0,1.0,52.0
6,2.0,3.0,3.0,150.0
2,1.0,1.0,1.0,58.0
3,1.0,1.0,1.0,150.0
3,1.0,1.0,1.0,115.0
2,1.0,1.0,1.0,85.0
4,1.0,1.0,2.0,60.0
2,1.0,1.0,1.0,45.0
2,1.0,1.0,1.0,40.0
4,1.0,2.0,4.0,65.0
2,1.0,1.0,1.0,65.0
4,1.0,2.0,2.0,150.0
2,1.0,1.0,1.0,47.0
3,1.0,1.0,2.0,70.0
2,1.0,1.0,1.0,60.0
7,1.0,3.0,6.0,250.0
3,1.0,1.0,2.0,66.0
2,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,53.0
6,2.0,3.0,3.0,150.0
6,2.0,3.0,3.0,60.0
2,1.0,1.0,1.0,70.0
3,1.0,1.0,3.0,39.0
4,1.0,1.0,3.0,57.0
2,1.0,1.0,1.0,65.0
1,0.0,1.0,1.0,40.0
2,1.0,1.0,1.0,58.0
1,1.0,1.0,1.0,159.0
3,1.0,1.0,1.0,85.0
2,1.0,1.0,1.0,110.0
4,1.0,1.0,2.0,137.0
1,1.0,1.0,1.0,70.0
4,1.0,1.0,2.0,68.0
1,1.0,1.0,1.0,77.0
1,1.0,1.0,1.0,45.0
1,1.0,2.0,1.0,30.0
2,1.0,1.0,1.0,40.0
2,1.0,1.0,1.0,45.0
2,1.5,1.0,1.0,39.0
1,1.0,1.0,1.0,35.0
1,1.5,1.0,1.0,29.0
2,1.0,1.0,1.0,50.0
2,1.5,1.0,1.0,55.0
7,2.0,3.0,3.0,150.0
6,1.0,2.0,3.0,149.0
2,1.0,1.0,1.0,105.0
2,1.5,1.0,1.0,75.0
2,1.0,1.0,2.0,75.0
4,1.0,1.0,2.0,86.0
3,1.0,1.0,1.0,40.0
6,1.0,1.0,2.0,130.0
4,1.0,1.0,2.0,159.0
2,1.5,1.0,1.0,95.0
2,1.0,1.0,1.0,60.0
2,1.0,1.0,2.0,399.0
1,1.0,1.0,1.0,59.0
2,2.0,1.0,1.0,74.0
3,1.0,1.0,1.0,105.0
4,1.0,1.0,1.0,105.0
6,1.0,2.0,3.0,139.0
8,1.5,3.0,3.0,144.0
1,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,33.0
2,1.0,1.0,1.0,60.0
1,1.0,1.0,1.0,60.0
1,1.0,1.0,1.0,100.0
6,1.0,3.0,2.0,150.0
1,1.0,1.0,1.0,70.0
1,1.0,1.0,1.0,30.0
2,1.0,1.0,1.0,36.0
1,1.0,1.0,1.0,45.0
2,1.0,1.0,1.0,60.0
4,1.0,2.0,3.0,69.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,36.0
4,1.0,1.0,2.0,200.0
2,1.0,1.0,1.0,50.0
1,1.0,1.0,1.0,79.0
2,1.0,1.0,2.0,50.0
1,1.0,1.0,1.0,56.0
1,1.0,1.0,1.0,90.0
2,1.0,1.0,2.0,99.0
3,1.0,1.0,1.0,60.0
3,1.0,1.0,1.0,169.0
2,1.0,1.0,1.0,66.0
4,1.0,1.0,2.0,75.0
2,1.0,1.0,1.0,50.0
1,1.0,1.0,1.0,32.0
2,1.0,1.0,1.0,90.0
2,1.0,1.0,1.0,59.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,2.0,75.0
1,1.5,1.0,1.0,59.0
7,1.0,1.0,6.0,200.0
4,1.0,1.0,2.0,125.0
2,1.0,1.0,1.0,45.0
1,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,200.0
3,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,90.0
2,1.0,1.0,1.0,45.0
2,1.0,1.0,2.0,40.0
3,1.0,1.0,2.0,31.0
4,3.0,1.0,2.0,80.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,110.0
4,1.0,1.0,2.0,120.0
4,1.0,1.0,2.0,145.0
1,1.0,1.0,1.0,99.0
2,1.0,1.0,1.0,113.0
2,1.5,1.0,1.0,98.0
2,1.0,1.0,1.0,175.0
10,3.0,3.0,4.0,700.0
2,1.0,1.0,1.0,189.0
5,1.0,1.0,1.0,190.0
3,1.5,1.0,2.0,250.0
4,1.0,2.0,2.0,300.0
4,1.0,1.0,2.0,350.0
2,1.0,1.0,1.0,49.0
8,2.0,3.0,5.0,650.0
4,1.0,1.0,1.0,200.0
